order_id,product_id,add_to_cart_order,reordered
603534,17762,5,1
603534,38444,6,0
603534,14146,7,0
603534,812,8,0
603534,47940,9,1
606677,27086,1,0
606677,15599,2,0
606677,24852,3,0
606677,23909,4,0
606677,47941,5,0
611214,31222,1,0
612679,2966,1,1
612679,48559,2,1
612679,6287,3,1
612679,15399,4,1
612679,24721,5,1
612679,30776,6,1
612679,16398,7,1
612679,8736,8,1
612679,17444,9,1
612679,26292,10,0
620971,39170,1,1
620971,9875,2,1
620971,19541,3,1
620971,6128,4,1
620971,48800,5,1
620971,33027,6,1
620971,1330,7,1
620971,32987,8,1
620971,12879,9,1
620971,39803,10,1
620971,41298,11,1
620971,8806,12,0
620971,22259,13,0
620971,27612,14,0
620971,40214,15,0
620971,26360,16,0
620971,48290,17,1
620971,2839,18,0
620971,21496,19,0
620971,8523,20,0
623555,26427,1,0
623555,45007,2,1
623555,17974,3,0
623555,21903,4,1
623555,41950,5,1
623555,20367,6,1
623555,5612,7,1
623555,6182,8,1
623555,47209,9,1
623555,47018,10,1
625018,27086,1,1
625018,36929,2,1
625018,44632,3,1
625018,35221,4,1
625018,2966,5,1
625018,45603,6,1
625018,48559,7,1
625018,19894,8,1
625018,9604,9,1
625018,5073,10,1
625018,29627,11,1
625018,14233,12,1
625018,21386,13,1
625018,46676,14,1
625018,33754,15,1
625018,4957,16,1
625018,18523,17,1
625018,22124,18,1
625018,40571,19,1
625018,33787,20,1
629726,9662,1,0
629726,401,2,0
629726,30391,3,1
629726,47209,4,1
629726,46969,5,1
629726,13176,6,1
629726,21903,7,1
629726,4920,8,1
629726,42265,9,0
629726,28535,10,0
629726,40334,11,0
629726,41950,12,0
629726,40723,13,0
629726,36550,14,1
629726,37029,15,0
629726,44359,16,1
631226,20842,1,0
631226,15937,2,1
631226,24964,3,1
631226,5746,4,0
631226,13984,5,1
631226,25588,6,0
631226,4562,7,1
631226,35824,8,0
631226,28851,9,0
631226,20574,10,0
631226,40174,11,1
634494,13176,1,1
634494,17794,2,1
634494,22935,3,1
634494,5212,4,0
634494,27171,5,0
634494,7948,6,0
634494,16987,7,1
634494,32096,8,1
634494,36311,9,0
634494,7088,10,0
634494,22115,11,0
634494,8518,12,0
634494,5450,13,0
634494,41950,14,0
634665,27676,1,0
634665,15664,2,0
634665,8670,3,0
634665,36897,4,0
634665,42625,5,0
634665,4605,6,1
634665,13490,7,0
634665,9647,8,0
634665,34940,9,0
634665,46480,10,1
634665,46672,11,0
634665,20824,12,0
634665,19488,13,0
636918,6182,1,1
636918,21903,2,1
636918,10831,3,1
636918,27888,4,1
638062,34492,1,1
638062,27356,2,1
638062,33846,3,0
638062,6631,4,0
638062,43928,5,0
638062,48290,6,0
638062,15526,7,0
638062,46996,8,0
638062,33483,9,0
638062,49617,10,0
638726,42736,1,1
638726,27171,2,0
638726,6141,3,1
638726,34126,4,1
638726,48697,5,0
638726,39180,6,1
638726,26165,7,1
638726,25588,8,1
640014,8239,1,0
640014,45918,2,0
640014,40377,3,0
640014,7500,4,0
640014,49424,5,1
640014,4679,6,0
640014,41035,7,0
640014,1063,8,0
640014,37213,9,0
640014,19724,10,0
640014,6129,11,0
640014,42736,12,1
640014,18471,13,0
640014,44422,14,1
640014,27451,15,0
640014,34590,16,0
640014,952,17,0
640014,28785,18,0
640014,10492,19,0
640014,12023,20,0
642111,6182,1,1
642111,5612,2,1
642111,13176,3,1
642111,46654,4,0
642111,23165,5,1
642111,48679,6,1
642111,19678,7,1
642111,22935,8,1
642111,36696,9,1
642111,33303,10,1
642111,1202,11,0
654294,45123,1,0
654294,8736,2,1
654294,30776,3,1
654294,6287,4,1
654294,48559,5,1
654294,16398,6,1
656728,24852,1,1
656728,48205,2,0
656728,38154,3,0
656728,22524,4,0
656728,19348,5,0
656728,8204,6,0
656728,29990,7,0
656728,17795,8,0
656728,5223,9,0
656728,3452,10,0
664952,22328,1,1
664952,11079,2,1
664952,20804,3,1
664952,11223,4,1
669187,31342,1,1
669187,44632,2,1
673583,23915,1,1
673583,2229,2,1
673583,9421,3,0
673583,6287,4,0
673583,20794,5,0
673583,45603,6,0
673583,21953,7,0
673583,10341,8,0
673583,45036,9,0
673583,25101,10,0
673583,27726,11,0
673583,44375,12,1
673583,11463,13,0
673583,27658,14,0
673583,36144,15,0
673583,13966,16,1
673583,19213,17,1
673583,23814,18,0
673583,35413,19,1
673583,48440,20,0
673583,25422,21,1
673583,28281,22,0
673583,40711,23,1
673583,14328,24,0
673583,15371,25,0
673583,28577,26,0
674977,7350,1,1
674977,18534,2,1
674977,38618,3,1
674977,16188,4,0
674977,40203,5,1
674977,1774,6,1
674977,9006,7,1
674977,14146,8,1
674977,9641,9,1
674977,36130,10,1
674977,26767,11,1
674977,48933,12,0
674977,23117,13,0
676467,18599,1,1
676467,17668,2,1
676467,47766,3,1
676467,39190,4,1
676467,1005,5,0
676467,32402,6,1
682472,11079,1,1
682472,12145,2,1
682472,16759,3,1
682472,17072,4,0
682914,1194,1,1
682914,2966,2,1
682914,33754,3,1
682914,4957,4,1
682914,46676,5,1
682914,18523,6,1
682914,12745,7,1
682914,10912,8,1
682914,33787,9,1
682914,1559,10,1
682914,47087,11,1
682914,45446,12,1
682914,32263,13,1
682914,1323,14,1
682914,23499,15,0
682914,43352,16,0
682914,9405,17,1
682914,27086,18,1
682914,19008,19,1
682914,35958,20,0
682914,30908,21,1
682914,27992,22,0
682914,13176,23,1
682914,45066,24,0
685887,39185,1,1
685887,39170,2,1
685887,49615,3,1
685887,9875,4,1
685887,36543,5,1
685887,33973,6,0
685887,19541,7,0
685887,43282,8,0
691089,1200,1,0
691089,17769,2,0
691089,43704,3,0
691089,37646,4,0
691089,11865,5,0
691089,35469,6,1
691089,19057,7,0
692224,46522,1,0
692224,36750,2,0
692224,7460,3,0
692224,28956,4,0
692224,43115,5,0
692224,25952,6,0
692224,18174,7,0
692802,25256,1,0
692802,33290,2,1
695934,9340,1,0
695934,32858,2,0
695934,42352,3,0
695934,35413,4,0
695934,6387,5,0
695934,20014,6,0
695934,26029,7,0
695934,49363,8,0
697863,7350,1,1
697863,18534,2,1
697863,17762,3,1
697863,38618,4,1
697863,9387,5,1
697863,40203,6,0
697863,1774,7,0
711999,28278,1,1
711999,45007,2,1
711999,13932,3,1
711999,23165,4,1
711999,30305,5,1
711999,26620,6,1
711999,24852,7,1
711999,36606,8,0
712331,24852,1,1
714002,44142,1,0
714002,32476,2,0
714002,34358,3,0
714002,43262,4,0
714002,7641,5,0
714002,7628,6,0
714002,14818,7,0
714002,41406,8,0
714002,41486,9,0
714991,10441,1,1
714991,12427,2,1
714991,14715,3,1
718156,14947,1,1
718156,47209,2,1
718156,21709,3,1
718156,27509,4,1
718156,13712,5,1
718156,32655,6,1
718156,23909,7,1
718156,14462,8,1
718156,26738,9,1
718156,18849,10,1
718156,23233,11,1
718156,6873,12,1
718156,10132,13,0
718156,18840,14,0
718156,43304,15,0
718156,32839,16,0
718156,21376,17,1
725451,14947,1,1
725451,47209,2,1
725451,27509,3,1
725451,26683,4,1
725451,26620,5,1
725451,5031,6,1
725451,7358,7,0
725451,14976,8,0
725451,26209,9,0
725451,26369,10,1
725451,23734,11,0
725451,3397,12,1
725451,27086,13,1
738281,49451,1,0
738281,32792,2,1
738281,32139,3,0
738281,34688,4,0
738281,36735,5,0
738281,37646,6,0
738281,22829,7,0
738281,24852,8,0
738281,47209,9,0
738281,33276,10,0
738281,45613,11,0
738281,9681,12,0
738281,21150,13,0
746041,42110,1,0
746041,22328,2,1
746041,47977,3,1
746041,11079,4,1
746041,44233,5,0
749250,4455,1,1
749250,8057,2,1
749250,45007,3,1
749250,5450,4,1
749250,41238,5,1
749250,11140,6,0
749250,44636,7,0
749250,4855,8,1
749250,43961,9,0
749250,4487,10,0
749250,27156,11,0
749250,42768,12,0
758679,24852,1,1
758679,29126,2,1
758679,47652,3,1
758679,11777,4,1
758679,46654,5,1
758679,49273,6,1
758679,26620,7,1
758679,16048,8,1
758679,26604,9,0
758679,47626,10,1
758679,49247,11,0
758679,31915,12,1
758679,36361,13,1
758679,42300,14,1
758679,38164,15,0
758679,2966,16,1
758679,79,17,0
758679,22993,18,0
760273,24759,1,1
760273,21174,2,1
760273,28745,3,1
760273,31343,4,0
760273,39831,5,0
760273,8529,6,0
771049,14233,1,1
771049,18035,2,0
771049,16254,3,0
771250,6182,1,1
771250,5612,2,1
771250,47209,3,1
771250,37552,4,1
771250,34126,5,1
771250,41950,6,1
771250,27521,7,0
771250,17400,8,0
771250,43789,9,1
771250,44814,10,0
771250,33303,11,0
774475,44632,1,0
774475,48988,2,1
774475,23729,3,1
774475,47766,4,1
774475,28199,5,1
774475,18721,6,1
774475,42536,7,0
774475,27086,8,0
776265,10895,1,1
776265,39275,2,1
776265,37602,3,1
776265,31683,4,1
776265,17638,5,1
776265,13198,6,1
776265,43967,7,1
776265,42803,8,1
784714,20770,1,0
784714,35782,2,0
788338,32792,1,1
788338,28918,2,0
788338,24852,3,1
788338,34688,4,1
788338,48110,5,1
788338,47209,6,1
788338,32052,7,1
788338,17758,8,1
788338,40198,9,1
788338,46886,10,1
788338,22963,11,0
788338,23,12,0
788338,20084,13,0
788338,2002,14,0
788338,5212,15,0
788338,14306,16,0
790927,8230,1,0
790927,30480,2,0
790927,22950,3,0
790927,34551,4,0
790927,44632,5,1
790927,15261,6,0
790927,33037,7,0
790927,20383,8,1
790927,35321,9,0
790927,27959,10,1
790927,40738,11,0
790927,41319,12,0
790927,28465,13,1
790927,8309,14,1
790927,14947,15,1
790927,34658,16,1
790927,40055,17,0
791858,7350,1,1
791858,47141,2,1
791858,18534,3,1
791858,17040,4,1
791858,40203,5,1
791858,21187,6,1
791858,43986,7,1
791858,1073,8,1
791858,12720,9,0
791858,26767,10,1
793311,44632,1,1
795223,14947,1,1
795223,26620,2,0
795223,44769,3,0
795223,27086,4,0
795223,26683,5,0
795223,27509,6,1
795223,10132,7,1
795223,3469,8,1
795223,5031,9,1
795223,37119,10,1
795223,29311,11,0
795223,27344,12,1
795223,18594,13,0
795223,19019,14,0
795223,9666,15,1
795223,14462,16,1
795223,29987,17,1
795223,6736,18,0
795269,17720,1,1
795269,5450,2,1
795269,26209,3,1
795269,19508,4,1
795269,21405,5,1
795269,31506,6,0
795269,37065,7,0
795269,27156,8,1
795269,45007,9,1
795269,8057,10,1
795269,11453,11,0
795269,33002,12,0
795269,34137,13,0
795269,41238,14,1
795269,25879,15,0
795269,27625,16,0
802141,40545,1,0
802141,26128,2,0
802141,25146,3,0
802141,13176,4,0
802141,20583,5,0
802141,34262,6,0
802141,31040,7,0
802141,23094,8,0
802141,19101,9,0
802141,38567,10,0
802141,9550,11,0
802141,36772,12,0
802141,35004,13,0
802141,7521,14,0
802141,14947,15,0
802141,44008,16,0
802141,4210,17,0
804483,33754,1,1
804483,4957,2,1
804483,18523,3,1
804483,33787,4,1
804483,40571,5,1
804483,22124,6,1
804483,2966,7,1
804483,1194,8,1
804483,14233,9,1
804483,17530,10,0
804483,10339,11,0
804483,11399,12,0
804483,4952,13,0
804483,22491,14,0
804483,22832,15,0
804483,48453,16,0
804483,49519,17,0
804483,5487,18,0
804483,5708,19,1
804483,30908,20,1
804483,18362,21,1
804483,24852,22,1
804483,4920,23,1
804483,46906,24,1
805025,17762,1,1
805025,7350,2,1
805025,47141,3,1
805025,18534,4,1
805025,43986,5,0
805025,36130,6,0
805025,35419,7,0
805025,16797,8,1
805025,9387,9,0
805025,21187,10,1
805025,15125,11,1
805025,6212,12,1
805025,10921,13,0
807593,24852,1,0
807593,29126,2,1
807593,36361,3,1
807593,42300,4,1
807593,3583,5,0
807593,47626,6,0
807593,11777,7,0
807593,25513,8,1
807593,49273,9,1
807593,39216,10,0
807593,21903,11,0
807593,1516,12,0
807593,46979,13,0
807593,16797,14,0
807593,26317,15,0
807593,42356,16,0
813240,32566,1,1
813240,30287,2,1
813240,13385,3,0
813240,24303,4,1
813240,33944,5,1
813240,30162,6,1
813240,43252,7,0
813240,10197,8,0
813240,36144,9,1
813240,41290,10,0
813240,38318,11,0
813240,928,12,0
813240,13396,13,0
813240,34827,14,0
813240,36315,15,0
813240,31437,16,0
813240,42352,17,1
813240,9340,18,1
813240,3990,19,0
813240,46941,20,0
813240,1263,21,0
813240,11148,22,1
813240,23032,23,0
813240,13255,24,0
813240,12962,25,0
813240,42356,26,0
813240,14386,27,0
813240,44100,28,0
813240,28682,29,0
813240,23580,30,0
813240,41414,31,0
816714,44172,1,0
816714,7987,2,0
816714,33081,3,0
817409,46260,1,0
817409,13490,2,0
817409,38154,3,0
817409,5097,4,0
817409,47766,5,0
817409,1082,6,0
817409,21116,7,0
817409,48226,8,0
817409,16959,9,0
817409,28031,10,0
817409,3101,11,0
817409,13260,12,0
817409,37606,13,0
817409,24123,14,0
817409,31020,15,0
817409,25970,16,0
817409,40261,17,0
817409,33690,18,0
817409,34475,19,0
817409,21858,20,0
817409,32819,21,0
817409,1592,22,0
817409,36897,23,0
817409,12817,24,0
817409,25986,25,0
817409,14947,26,0
817409,6187,27,0
817409,41844,28,0
817409,33709,29,0
817409,39581,30,0
821110,42987,1,1
821110,6934,2,1
821110,22610,3,1
821110,35921,4,1
821110,15290,5,0
821110,21781,6,1
821110,40574,7,1
839442,37120,1,0
839442,34816,2,0
839880,24852,1,1
839880,16589,2,1
839880,1559,3,1
839880,19156,4,1
839880,18523,5,1
839880,22825,6,0
839880,27413,7,0
839880,33754,8,1
839880,21709,9,1
839880,47209,10,1
839880,7781,11,1
839880,2573,12,1
839880,39928,13,0
839880,20785,14,0
839880,24768,15,0
839880,7963,16,0
841710,8986,1,1
841710,18918,2,0
841710,40604,3,0
841710,26620,4,1
859009,5450,1,1
859009,28204,2,1
859009,37642,3,0
859009,27735,4,0
859009,8203,5,0
859009,44359,6,0
859009,47734,7,0
859009,28289,8,0
859009,24852,9,1
859009,9076,10,1
859009,46906,11,1
859009,44910,12,1
859009,30962,13,1
859009,21019,14,1
859009,30489,15,0
859009,34584,16,0
859009,13535,17,0
859009,28553,18,0
859009,25890,19,1
862838,38266,1,0
862838,26165,2,1
862838,8193,3,0
862838,29675,4,0
862838,35939,5,0
862838,12250,6,0
862838,10603,7,0
862838,24964,8,1
862838,43129,9,0
862838,33731,10,0
862838,34126,11,1
862838,8670,12,1
863243,23291,1,0
863243,6348,2,1
863243,23323,3,0
863243,46075,4,0
863243,6719,5,0
863243,47672,6,1
863243,39799,7,0
863243,19180,8,0
863243,42697,9,0
863243,18288,10,0
863243,7485,11,0
863243,25659,12,1
865324,44632,1,1
865324,23729,2,1
865324,14788,3,1
865324,33894,4,1
865324,12683,5,0
865967,24964,1,1
865967,46667,2,1
865967,4562,3,1
865967,21405,4,0
865967,13984,5,1
865967,27243,6,1
865967,13780,7,1
865967,15937,8,1
865967,34530,9,0
865967,35769,10,0
865967,24852,11,1
865967,2447,12,0
867561,45007,1,1
867561,22935,2,1
867561,23165,3,1
867561,19678,4,1
867561,5612,5,1
867561,6182,6,1
875452,40592,1,0
875452,39185,2,1
875452,49615,3,1
875452,48800,4,1
875452,36543,5,1
875452,3696,6,1
875452,9875,7,1
875452,28862,8,1
875885,21903,1,1
875885,41950,2,1
875885,5134,3,1
875885,44359,4,1
875885,28985,5,0
875885,17794,6,1
875885,40706,7,0
875885,37687,8,0
875885,27336,9,0
875885,12069,10,0
875885,45073,11,0
876095,11266,1,1
876095,37710,2,1
876095,37059,3,0
881725,13984,1,1
881725,45582,2,0
881725,12206,3,0
881725,4799,4,0
881725,3989,5,0
881725,26165,6,1
881725,14947,7,0
881725,16650,8,0
881725,24382,9,0
881725,7751,10,0
886814,5612,1,1
886814,6182,2,1
887727,14715,1,1
887727,11266,2,1
887727,10441,3,1
894015,14947,1,1
894015,21709,2,1
894015,13712,3,1
894015,47209,4,1
894015,27509,5,1
894015,32655,6,1
894015,31343,7,1
894015,23909,8,1
894015,6873,9,1
894015,12456,10,1
894015,10132,11,1
894015,43304,12,1
894015,29987,13,1
894015,2086,14,1
894015,45437,15,1
894015,3469,16,1
894015,37119,17,1
894015,5031,18,1
894015,8193,19,0
894015,34635,20,0
894015,9666,21,0
894015,26369,22,1
894015,27344,23,0
894015,42342,24,0
894015,8854,25,0
894015,14462,26,1
899785,38231,1,1
899785,6638,2,1
899785,29675,3,1
899785,12023,4,1
899785,40476,5,1
900554,7350,1,1
900554,27629,2,0
900554,48544,3,0
900554,12855,4,0
900554,32498,5,0
900554,9641,6,0
900554,19766,7,1
900554,48682,8,0
900554,15844,9,0
900590,38547,1,0
900590,33736,2,1
900590,25718,3,1
900590,19548,4,1
903277,15655,1,0
905479,26165,1,1
905479,8518,2,1
905479,35939,3,1
905479,11408,4,1
905479,45535,5,1
905479,7461,6,0
905479,16185,7,0
905479,23734,8,0
905479,28842,9,1
905479,49683,10,0
905479,22475,11,0
905479,26209,12,1
905479,23543,13,1
905479,28851,14,1
910390,14947,1,1
910390,13198,2,1
910390,2314,3,1
910390,21903,4,1
910390,37524,5,1
910390,7628,6,0
910390,45007,7,1
910390,42469,8,0
910390,44021,9,0
910390,9366,10,0
910390,34126,11,1
910390,41658,12,0
910390,20580,13,0
912404,7350,1,1
912404,47141,2,1
912404,17762,3,1
912404,38760,4,0
912404,21553,5,0
913794,19164,1,0
913794,38340,2,0
920968,44669,1,1
933179,1194,1,1
933179,14233,2,1
935755,6182,1,1
935755,46069,2,1
935755,47018,3,1
935755,31528,4,1
935755,36696,5,0
935755,4656,6,0
939629,26165,1,1
939629,39180,2,1
939629,15630,3,0
939629,18849,4,0
939629,24852,5,1
939629,49424,6,0
939629,20842,7,1
939629,45771,8,0
939629,38293,9,0
939629,48017,10,0
939629,46667,11,1
939629,7620,12,0
939629,32463,13,0
939629,27544,14,0
939629,4392,15,0
940313,9185,1,0
940313,24098,2,0
940313,32599,3,0
940313,2627,4,0
940313,34594,5,0
944694,12341,1,1
944694,6184,2,1
944694,10441,3,1
944694,49083,4,1
944694,27839,5,0
944694,49243,6,0
944694,196,7,1
944694,46149,8,1
947722,13914,1,0
947722,46061,2,0
947722,13575,3,0
947722,9387,4,0
949025,42828,1,1
949025,24852,2,1
949025,23288,3,1
949025,35163,4,1
949025,22888,5,1
949025,6753,6,0
949025,21653,7,0
963053,3703,1,0
963053,39132,2,0
963053,28956,3,0
964058,49075,1,0
964058,39121,2,0
964058,21724,3,0
964058,48017,4,0
964058,36695,5,0
964058,28289,6,0
965677,16768,1,0
965677,1194,2,0
971516,21903,1,1
971516,25890,2,1
971516,41149,3,0
971516,5373,4,1
971516,48679,5,1
971516,7371,6,1
971516,6567,7,0
971516,12857,8,1
971516,32653,9,1
971516,28204,10,1
971516,9076,11,1
971516,30962,12,1
971516,46906,13,0
973757,29926,1,0
973757,31338,2,1
973757,35140,3,0
973757,25659,4,0
973757,29127,5,0
973757,32655,6,1
973757,14129,7,0
973757,42445,8,0
973757,49175,9,0
973757,28849,10,0
973757,24009,11,0
973757,6348,12,0
973757,43086,13,0
973757,11182,14,0
973757,16349,15,0
973757,9339,16,0
973757,47209,17,0
973757,22922,18,0
973757,38061,19,0
973757,21137,20,1
973757,5876,21,0
973757,20734,22,0
973757,16973,23,0
973757,32299,24,0
973757,42768,25,0
976101,29126,1,1
976101,36361,2,1
976101,47652,3,1
976101,39216,4,1
976101,49273,5,1
976101,32864,6,1
976101,32035,7,1
976101,16048,8,1
976101,3822,9,1
976101,20082,10,0
976101,31915,11,1
976101,3583,12,1
979759,24759,1,1
979759,49683,2,1
979759,47144,3,0
979759,19395,4,0
979759,28204,5,0
979759,28745,6,0
986094,21386,1,1
989260,28058,1,1
989260,22035,2,1
989260,49131,3,1
989260,13176,4,1
989260,16797,5,0
989260,26351,6,1
989260,13730,7,0
994572,16290,1,1
994572,14766,2,1
994572,37103,3,1
994572,37552,4,1
994572,9604,5,1
994572,8736,6,1
994572,5073,7,1
994572,25010,8,1
994572,19894,9,1
994572,6287,10,1
994572,45603,11,1
994572,46676,12,1
994572,33754,13,1
994572,4957,14,1
994572,33787,15,1
994572,45446,16,1
994572,4920,17,1
994572,46906,18,1
994572,39275,19,1
994572,27086,20,1
994572,36929,21,1
994572,35958,22,1
994572,2966,23,1
994572,13176,24,1
994572,14233,25,1
998866,49401,1,0
998866,25659,2,0
998866,8424,3,0
1000935,47766,1,1
1000935,49585,2,1
1000935,16521,3,1
1007361,25718,1,1
1007361,23291,2,0
1007361,35633,3,0
1007361,33929,4,0
1007361,5876,5,0
1007361,46667,6,0
1007361,13984,7,0
1007361,12312,8,0
1007361,3098,9,0
1007361,48747,10,0
1007361,6508,11,0
1007361,33370,12,0
1007361,4957,13,0
1007361,46524,14,0
1007361,29668,15,0
1007361,35767,16,1
1007361,41009,17,1
1014379,8518,1,1
1014994,49533,1,0
1014994,32655,2,0
1020460,47546,1,1
1020460,34126,2,0
1020460,26209,3,0
1020460,343,4,1
1020460,22031,5,1
1020460,36216,6,1
1020460,21019,7,0
1020460,38450,8,0
1020460,38739,9,0
1020460,10807,10,1
1020460,24830,11,0
1020460,41620,12,0
1020460,21137,13,0
1023454,45007,1,1
1023454,8277,2,1
1023454,30391,3,1
1023454,45613,4,1
1023454,35383,5,0
1023454,28380,6,1
1023454,33636,7,1
1023454,47223,8,1
1023454,6750,9,1
1023454,6348,10,1
1023454,13176,11,1
1023454,18288,12,1
1023454,24964,13,1
1023454,21137,14,1
1023454,47672,15,1
1023454,24009,16,1
1023723,16797,1,0
1023723,14335,2,0
1023723,49175,3,1
1023723,28849,4,1
1023723,6348,5,1
1023723,24489,6,1
1023723,2228,7,1
1023723,1463,8,1
1023723,13176,9,1
1023723,12935,10,1
1023723,47672,11,1
1025119,1194,1,1
1025119,14233,2,1
1025119,5258,3,1
1025119,18362,4,1
1025119,33754,5,1
1025119,4957,6,1
1025119,46676,7,1
1025119,33370,8,1
1025119,22124,9,1
1025119,40571,10,1
1025119,33787,11,1
1025119,39275,12,0
1025119,25824,13,1
1025119,21386,14,1
1025119,2966,15,1
1025119,47209,16,0
1025119,16290,17,1
1025119,37552,18,1
1025119,14766,19,1
1025119,8615,20,1
1025119,4125,21,1
1030102,18000,1,0
1030102,27790,2,0
1030102,42489,3,1
1030102,30450,4,1
1032510,42367,1,1
1035233,29307,1,0
1035233,20339,2,0
1049206,36543,1,1
1049206,39185,2,1
1049206,49615,3,1
1049206,48800,4,1
1049206,39170,5,1
1049206,9875,6,1
1049206,3696,7,1
1049206,29267,8,1
1049206,33027,9,1
1049206,35507,10,1
1049206,1330,11,1
1049206,41210,12,1
1049206,28862,13,1
1057378,13176,1,1
1057378,14992,2,1
1057378,42736,3,0
1057378,21616,4,1
1057378,19895,5,0
1057378,18761,6,0
1057378,45056,7,0
1057378,37646,8,0
1057378,38693,9,0
1057378,47144,10,0
1057378,8239,11,1
1057378,44661,12,0
1057378,22935,13,0
1057378,35345,14,0
1057378,12797,15,0
1057378,10978,16,0
1057378,33443,17,0
1057378,28342,18,0
1057378,20144,19,0
1057378,5746,20,1
1060278,34137,1,0
1060278,48900,2,0
1060278,24035,3,0
1060278,36205,4,0
1060278,25718,5,1
1060278,6287,6,1
1060278,48559,7,1
1060278,2966,8,1
1062536,9875,1,1
1062536,19541,2,1
1062536,6128,3,1
1062536,49615,4,1
1062536,39170,5,1
1062536,36543,6,1
1062536,35507,7,1
1062536,39185,8,1
1062536,32987,9,0
1062536,17817,10,0
1062536,20305,11,0
1067581,30908,1,1
1071381,24838,1,1
1071381,13176,2,1
1071381,47719,3,1
1071381,19611,4,1
1071381,27086,5,0
1071381,19240,6,0
1071381,44408,7,0
1071381,39054,8,0
1071381,6649,9,0
1071381,33401,10,0
1071381,40545,11,0
1071381,25931,12,1
1071381,5605,13,0
1071381,2350,14,0
1072926,27325,1,0
1072926,38241,2,0
1072926,33819,3,1
1072926,49306,4,0
1072926,22021,5,0
1072926,48871,6,1
1072926,8524,7,0
1072926,48205,8,0
1072926,47504,9,0
1072926,13544,10,1
1072926,3919,11,1
1072926,2138,12,0
1076291,13176,1,1
1076291,6182,2,1
1076291,5612,3,1
1076291,22825,4,0
1076291,8518,5,1
1076291,47739,6,0
1077695,22935,1,0
1077695,34243,2,0
1077695,19678,3,1
1077695,30909,4,1
1077695,34126,5,1
1077695,41950,6,1
1077695,20367,7,1
1077695,5612,8,1
1077695,6341,9,1
1077695,14955,10,0
1077695,21174,11,1
1077695,47209,12,1
1082944,45603,1,1
1082944,48988,2,1
1082944,23729,3,1
1082944,18523,4,1
1082944,46842,5,1
1082944,47766,6,0
1082944,28199,7,0
1089058,33219,1,0
1089058,7628,2,1
1089058,28299,3,0
1089058,27323,4,0
1089058,35042,5,0
1089058,22395,6,1
1089058,17559,7,0
1089058,17264,8,0
1089058,24703,9,0
1089058,29,10,0
1089058,8536,11,0
1099991,10017,1,0
1099991,40604,2,0
1099991,30489,3,0
1099991,44359,4,0
1099991,24507,5,0
1099991,45302,6,0
1099991,445,7,0
1099991,20115,8,0
1099991,5463,9,0
1099991,33000,10,0
1099991,46650,11,0
1102893,8903,1,1
1103927,7249,1,1
1103927,35652,2,0
1103927,37687,3,0
1103927,16797,4,0
1107137,26165,1,1
1107137,40516,2,0
1107137,13198,3,1
1107137,2450,4,1
1107137,35221,5,1
1107137,20330,6,0
1107137,42701,7,1
1110781,44632,1,1
1110781,6348,2,1
1110781,36574,3,0
1110781,33894,4,0
1110781,23729,5,1
1111867,1194,1,1
1120389,28647,1,1
1120389,48988,2,1
1120389,19213,3,1
1120389,19677,4,1
1120389,1940,5,0
1120389,22557,6,1
1120389,12863,7,0
1120389,24117,8,0
1120389,30887,9,0
1120389,40225,10,0
1120389,41406,11,1
1120389,27356,12,1
1120389,18752,13,0
1120389,22788,14,0
1120389,31670,15,0
1120389,10612,16,0
1120389,12440,17,1
1120389,37646,18,0
1120389,10246,19,0
1120389,37084,20,0
1120389,10755,21,0
1120389,100,22,0
1120389,19809,23,0
1120389,27687,24,0
1120389,36133,25,0
1120389,44571,26,0
1120389,9804,27,0
1120389,15623,28,0
1120389,9694,29,0
1120389,6631,30,1
1120389,36691,31,0
1120389,26246,32,0
1120389,41385,33,0
1120389,11281,34,0
1120389,49198,35,0
1122089,12341,1,1
1122089,6184,2,1
1122089,10441,3,1
1122089,196,4,1
1122089,46149,5,1
1122089,3298,6,1
1122089,14444,7,1
1122089,49243,8,1
1128333,8277,1,1
1128333,1463,2,1
1128333,13176,3,1
1128333,47209,4,1
1128333,47672,5,1
1128333,33100,6,1
1132197,24799,1,1
1132197,5450,2,1
1132197,39928,3,1
1132197,13176,4,1
1132197,27555,5,1
1132197,34217,6,1
1132197,5699,7,1
1132197,6975,8,1
1132197,25246,9,1
1132197,29926,10,1
1132197,5322,11,1
1136841,6258,1,0
1136841,30727,2,0
1136841,4942,3,1
1136841,19677,4,0
1136841,47280,5,0
1136841,21137,6,0
1136841,39275,7,0
1136841,6111,8,0
1136841,34969,9,0
1136841,6873,10,0
1136841,44142,11,1
1136841,7969,12,0
1136841,48230,13,1
1136841,28842,14,1
1136841,33368,15,0
1136841,47766,16,0
1136841,42450,17,0
1136841,45290,18,0
1138968,48105,1,0
1138968,42828,2,0
1138968,4559,3,0
1138968,34551,4,0
1145465,24799,1,1
1145465,13176,2,1
1145465,39928,3,1
1145465,34217,4,1
1145465,21567,5,0
1145465,6975,6,1
1145465,25072,7,1
1145465,29926,8,1
1145465,22035,9,1
1145465,25246,10,1
1145465,41844,11,0
1145465,16965,12,0
1145920,49235,1,0
1145920,32347,2,0
1145920,8239,3,0
1145920,5933,4,0
1145920,18891,5,0
1145961,46995,1,1
1145961,11079,2,1
1145961,16759,3,1
1145961,21521,4,1
1149132,15399,1,0
1149132,40709,2,1
1149132,42611,3,1
